store,category,name,brand,price,promo_price,unit_price,unit,url,scraped_at
Delhaize,Zoute kruidenierswaren,Heinz Ketchup,Heinz,2.99,,"5,98 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Ketchup/Ketchup/p/S2015013000014520001,2026-05-10T15:13:48.432162
Delhaize,Zoute kruidenierswaren,De Cecco Pasta | Spaghetti n.12,De Cecco,2.09,,"4,18 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Spaghetti-n-12/p/S1998052600137070000,2026-05-10T15:13:48.982810
Delhaize,Zoute kruidenierswaren,Delhaize Natuurazijn,Delhaize,0.50,,"0,33 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Azijnen/Natuurazijn/p/S2022071100638590000,2026-05-10T15:13:49.533384
Delhaize,Zoute kruidenierswaren,Barilla Pasta | Spaghetti n.5,Barilla,1.62,,"3,24 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Spaghetti-n-5/p/S2019060600259390000,2026-05-10T15:13:50.083838
Delhaize,Zoute kruidenierswaren,Lay's Ajuin & Fijne Kruiden | Snacks | Chips,Lay's,1.79,,"14,32 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Chips-met-speciale-vorm/Ajuin-and-Fijne-Kruiden-Snacks-Chips/p/S2008102300026380000,2026-05-10T15:13:50.631865
Delhaize,Zoute kruidenierswaren,Lay's Chips | Naturel,Lay's,1.57,5=gratis levering,"10,50 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Chips-Naturel/p/S2010061000025970000,2026-05-10T15:13:50.684756
Delhaize,Zoute kruidenierswaren,LU Crackers | Original | Toastjes | Zout,LU,1.68,,"11,20 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Aperitiefkoekjes-en-toasts/Crackers-en-creppies/Crackers-Original-Toastjes-Zout/p/S2005082400031460000,2026-05-10T15:13:51.232395
Delhaize,Zoute kruidenierswaren,Bosto Rijst | Basmati | 10 min,Bosto,2.99,2+1 gratis,"2,99 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Rijst/Basmati-rijst/Rijst-Basmati-10-min/p/S2011022100101030000,2026-05-10T15:13:51.286859
Delhaize,Zoute kruidenierswaren,Lay's Paprika Kaas | Snacks | Chips,Lay's,1.79,5=gratis levering,"14,32 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Chips-met-speciale-vorm/Paprika-Kaas-Snacks-Chips/p/S2008102300026370000,2026-05-10T15:13:51.338891
Delhaize,Zoute kruidenierswaren,Lay's Chips | Ketchup,Lay's,1.55,2 voor €3,"7,75 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Chips-Ketchup/p/S2022072800600550098,2026-05-10T15:13:51.390870
Delhaize,Zoute kruidenierswaren,Lorenz Chips | Original,Lorenz,1.95,,"26,00 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Chips-met-speciale-vorm/Chips-Original/p/S2011010300027740000,2026-05-10T15:13:51.939245
Delhaize,Zoute kruidenierswaren,Delhaize Kokosmelk,Delhaize,0.73,,"2,92 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Wereldkeuken/Thailand/Culinaire-hulpmiddelen/Kokosmelk/p/S2004112600123520000,2026-05-10T15:13:52.486623
Delhaize,Zoute kruidenierswaren,Devos & Lemmens Mayonaise | Eieren,Devos & Lemmens,2.25,,"4,09 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Mayonaise/Mayonaise-Eieren/p/S1997040800010030000,2026-05-10T15:13:53.033515
Delhaize,Zoute kruidenierswaren,Doritos Tortilla chips | Nacho cheese,Doritos,1.59,,"9,35 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Tortilla-s-en-dips/Tortilla-chips-Nacho-cheese/p/S2022020100602540000,2026-05-10T15:13:53.581353
Delhaize,Zoute kruidenierswaren,Lay's Chips | Pickles Smaak,Lay's,2.05,,"11,08 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Chips-Pickles-Smaak/p/S2022012500600610000,2026-05-10T15:13:54.128624
Delhaize,Zoute kruidenierswaren,De Cecco Pasta | Penne rigate n 41,De Cecco,2.15,,"4,30 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Penne-rigate-n-41/p/S2018070200079220000,2026-05-10T15:13:54.676133
Delhaize,Zoute kruidenierswaren,Delhaize Rijst | Basmati,Delhaize,1.22,,"2,44 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Rijst/Basmati-rijst/Rijst-Basmati/p/S2018100200120420000,2026-05-10T15:13:55.226098
Delhaize,Zoute kruidenierswaren,De Cecco Pasta | Fusilli,De Cecco,2.15,,"4,30 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Fusilli/p/S2018070200079190000,2026-05-10T15:13:55.773655
Delhaize,Zoute kruidenierswaren,De Cecco Pasta | Linguine n.7,De Cecco,2.09,,"4,18 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Linguine-n-7/p/S2012040400137160000,2026-05-10T15:13:56.320839
Delhaize,Zoute kruidenierswaren,Delhaize Kokosmelk,Delhaize,0.99,,"2,48 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Wereldkeuken/Thailand/Culinaire-hulpmiddelen/Kokosmelk/p/S2012030600123580000,2026-05-10T15:13:56.869660
Delhaize,Zoute kruidenierswaren,LU Toasts | Mini | Olijfolie | Oregano,LU,2.25,,"9,00 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Aperitiefkoekjes-en-toasts/Crackers-en-creppies/Toasts-Mini-Olijfolie-Oregano/p/S1998052800043350000,2026-05-10T15:13:57.419584
Delhaize,Zoute kruidenierswaren,Doritos Tortilla chips | Sweet chilli pepper,Doritos,1.59,,"9,35 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Tortilla-s-en-dips/Tortilla-chips-Sweet-chilli-pepper/p/S2022020100602570000,2026-05-10T15:13:58.007551
Delhaize,Zoute kruidenierswaren,Delhaize Pasta | Capellini,Delhaize,0.75,20 punten voor 2,"1,50 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Capellini/p/S2013041600151140000,2026-05-10T15:13:58.094774
Delhaize,Zoute kruidenierswaren,Delhaize Chips | Zout,Delhaize,0.99,,"3,96 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Chips-Zout/p/S2012112600028020000,2026-05-10T15:13:58.642048
Delhaize,Zoute kruidenierswaren,Lay's Bbq | Ribbled | Chips,Lay's,1.70,5=gratis levering,"11,34 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Bbq-Ribbled-Chips/p/S2010061000026010000,2026-05-10T15:13:58.696075
Delhaize,Zoute kruidenierswaren,Lay's Chips | Pickles,Lay's,1.55,2 voor €3,"7,75 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Chips-Pickles/p/S2022072800600560098,2026-05-10T15:13:58.747093
Delhaize,Zoute kruidenierswaren,Barilla Saus | Tomaat | Basilicum,Barilla,3.45,,"8,63 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Pastasauzen/Saus-Tomaat-Basilicum/p/S2018082400106850000,2026-05-10T15:13:59.295047
Delhaize,Zoute kruidenierswaren,Aiki Noodles | Chicken | Cup,Aiki,0.99,,"14,56 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Snacks-en-bereide-maaltijden/Instant-noedels-pasta-en-rijst/Noodles-Chicken-Cup/p/S2021121300593610000,2026-05-10T15:13:59.843270
Delhaize,Zoute kruidenierswaren,Lay's Chips | Mediterranean herbs,Lay's,1.66,5=gratis levering,"11,10 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Chips-Mediterranean-herbs/p/S2010061000025980000,2026-05-10T15:13:59.894399
Delhaize,Zoute kruidenierswaren,Duyvis Tiger Bbq Paprika | Nuts | Nootjes,Duyvis,2.19,2de tegen -40%,"14,60 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Noten/Omhulde-noten/Tiger-Bbq-Paprika-Nuts-Nootjes/p/S2006122700027030001,2026-05-10T15:13:59.944441
Delhaize,Zoute kruidenierswaren,Barilla Pasta | Penne Rigate n.73,Barilla,1.89,,"3,78 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Penne-Rigate-n-73/p/S2019060600259330000,2026-05-10T15:14:00.490818
Delhaize,Zoute kruidenierswaren,Elvea Saus | Pasta | Basilico,Elvea,3.45,1+1 gratis,"8,63 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Pastasauzen/Saus-Pasta-Basilico/p/S2020070800444950000,2026-05-10T15:14:00.547634
Delhaize,Zoute kruidenierswaren,Lay's Chips | Bugles | Paprika,Lay's,1.62,5=gratis levering,"12,96 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Chips-met-speciale-vorm/Chips-Bugles-Paprika/p/S2022030700611960000,2026-05-10T15:14:00.601142
Delhaize,Zoute kruidenierswaren,Delhaize Olie | Zonnebloem,Delhaize,1.99,,"1,99 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Zonnebloemolie/Olie-Zonnebloem/p/S2022072500641380000,2026-05-10T15:14:01.147257
Delhaize,Zoute kruidenierswaren,Bertolli Pesto | Rosso | 185 g,Bertolli,3.89,2de tegen -50%,"21,03 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Pastasauzen/Pesto-Rosso-185-g/p/S2002061200112230000,2026-05-10T15:14:01.212888
Delhaize,Zoute kruidenierswaren,Delhaize Rijst | Basmati,Delhaize,1.84,,"1,84 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Rijst/Basmati-rijst/Rijst-Basmati/p/S2018100200120350000,2026-05-10T15:14:01.786276
Delhaize,Zoute kruidenierswaren,Delhaize Tortilla chips | Naturel | Bio,Delhaize,1.89,,"12,60 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Tortilla-s-en-dips/Tortilla-chips-Naturel-Bio/p/S2000120100026880000,2026-05-10T15:14:02.336029
Delhaize,Zoute kruidenierswaren,Delhaize Olie | Frituur | Blend,Delhaize,3.29,,"1,65 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Bakolie-en-vet/Olie-Frituur-Blend/p/S2022072500009530000,2026-05-10T15:14:02.883606
Delhaize,Zoute kruidenierswaren,Elvea Saus | Pasta | Tradizionale,Elvea,3.45,1+1 gratis,"8,63 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Pastasauzen/Saus-Pasta-Tradizionale/p/S2020070800444930000,2026-05-10T15:14:02.936368
Delhaize,Zoute kruidenierswaren,La Main Bleue Azijn | Kristal,La Main Bleue,0.91,,"1,21 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Azijnen/Azijn-Kristal/p/S1971080100007120000,2026-05-10T15:14:03.486346
Delhaize,Zoute kruidenierswaren,Delhaize Olijfolie | Extra vierge,Delhaize,5.85,,"11,70 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Olijfolie/Olijfolie-Extra-vierge/p/S2021060800553730000,2026-05-10T15:14:04.036685
Delhaize,Zoute kruidenierswaren,LU Crackers | Toastjes | Sweet Red Paprika,LU,1.59,,"15,90 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Aperitiefkoekjes-en-toasts/Crackers-en-creppies/Crackers-Toastjes-Sweet-Red-Paprika/p/S2016020403624500000,2026-05-10T15:14:04.589899
Delhaize,Zoute kruidenierswaren,Conimex Noedels | Wok | 248 g,Conimex,3.79,,"15,28 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Wereldkeuken/Zuidoost-Azie/Pasta-rijst-en-andere-koolhydraten/Noedels-Wok-248-g/p/S2018031500038960000,2026-05-10T15:14:05.141879
Delhaize,Zoute kruidenierswaren,De Cecco Pasta | Orecchiette n 91,De Cecco,2.29,,"4,58 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Orecchiette-n-91/p/S2018070200079330000,2026-05-10T15:14:05.691629
Delhaize,Zoute kruidenierswaren,Lay's Chips | Classic burger,Lay's,2.19,2 voor €3,"10,95 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Klassieke-chips/Chips-Classic-burger/p/S2022072600600540098,2026-05-10T15:14:05.746578
Delhaize,Zoute kruidenierswaren,Delhaize Mayonaise | Ambachtelijk,Delhaize,4.85,,"6,74 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Mayonaise/Mayonaise-Ambachtelijk/p/S2003091900010390000,2026-05-10T15:14:06.303539
Delhaize,Zoute kruidenierswaren,Duyvis Cocktail | Nuts | Nootjes,Duyvis,1.99,2de tegen -40%,"9,95 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Noten/Omhulde-noten/Cocktail-Nuts-Nootjes/p/S2017060604154750000,2026-05-10T15:14:06.359636
Delhaize,Zoute kruidenierswaren,Delhaize Olijfolie | Extra vierge | Spanje,Delhaize,5.75,,"11,50 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Olijfolie/Olijfolie-Extra-vierge-Spanje/p/S2019100900312880000,2026-05-10T15:14:06.912021
Delhaize,Zoute kruidenierswaren,Bertolli Pastasaus | Basilico | 400 g,Bertolli,4.25,2de tegen -50%,"10,63 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Pastasauzen/Pastasaus-Basilico-400-g/p/S2013022600011230000,2026-05-10T15:14:06.968112
Delhaize,Zoute kruidenierswaren,Bertolli Pesto | Genovese,Bertolli,3.89,2de tegen -50%,"21,03 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Pastasauzen/Pesto-Genovese/p/S2021070500565040000,2026-05-10T15:14:07.020749
Delhaize,Zoute kruidenierswaren,Barilla Pasta | Fusilli,Barilla,1.87,,"3,74 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Fusilli/p/S2019060600259380000,2026-05-10T15:14:07.570113
Delhaize,Zoute kruidenierswaren,Filippo Berio Olijfolie | Extra vierge | Delicato,Filippo Berio,12.79,,"17,05 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Olijfolie/Olijfolie-Extra-vierge-Delicato/p/S2023011000671460000,2026-05-10T15:14:08.120123
Delhaize,Zoute kruidenierswaren,Delhaize Pasta | Pipe Rigate,Delhaize,1.15,20 punten voor 2,"2,30 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Pipe-Rigate/p/S2013041700151340000,2026-05-10T15:14:08.173521
Delhaize,Zoute kruidenierswaren,Cheetos Cheetos | Goals | Edition Limited,Cheetos,2.49,,"24,90 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Chips-met-speciale-vorm/Cheetos-Goals-Edition-Limited/p/S2021020800506350000,2026-05-10T15:14:08.722080
Delhaize,Zoute kruidenierswaren,Lay's Chips | Roasted Naturel,Lay's,2.29,,"18,32 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Chips/Chips-met-speciale-vorm/Chips-Roasted-Naturel/p/S2021051200542830000,2026-05-10T15:14:09.272359
Delhaize,Zoute kruidenierswaren,Soubry Pasta | Quick | Macaroni | Kort,Soubry,0.89,,"2,37 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Quick-Macaroni-Kort/p/S2020020500355520000,2026-05-10T15:14:09.823335
Delhaize,Zoute kruidenierswaren,LU Crackers | Mini Snackies | Toastjes | Zout,LU,1.93,,"19,30 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Aperitiefkoekjes-en-toasts/Crackers-en-creppies/Crackers-Mini-Snackies-Toastjes-Zout/p/S2018060600066890000,2026-05-10T15:14:10.378049
Delhaize,Zoute kruidenierswaren,Knorr Soep in brik | Tomaat en mozzarella | 1 L,Knorr,4.79,,"4,79 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Soepen/Conserve-soepen-groot-formaat/Knorr/Soep-in-brik-Tomaat-en-mozzarella-1-L/p/S2011072500144090000,2026-05-10T15:14:10.938660
Delhaize,Zoute kruidenierswaren,Mousline Puree | Aardappel | Klassiek,Mousline,4.25,,"8,17 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Puree/Aardappelen-puree/Puree-Aardappel-Klassiek/p/S2019011400149080000,2026-05-10T15:14:11.486793
Delhaize,Zoute kruidenierswaren,Heinz Ketchup | Tomaat | -50% suiker en zout,Heinz,2.39,,"10,86 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Sauzen/Ketchup/Ketchup-Tomaat-50-suiker-en-zout/p/S2019080800289640000,2026-05-10T15:14:12.036031
Delhaize,Zoute kruidenierswaren,Delhaize Pasta | Linguine,Delhaize,1.02,20 punten voor 2,"2,04 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Pasta/Witte-pasta/Pasta-Linguine/p/S2013041600151150000,2026-05-10T15:14:12.088982
Delhaize,Zoute kruidenierswaren,Delhaize Quinoa | Bio,Delhaize,3.45,,"6,90 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Granen/Quinoa/Quinoa-Bio/p/S2020020300354630000,2026-05-10T15:14:12.636403
Delhaize,Zoute kruidenierswaren,Bertolli Olijfolie | Extra vierge,Bertolli,13.49,,"17,99 €/l",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Olie-en-azijn/Olijfolie/Olijfolie-Extra-vierge/p/S2022032300615350000,2026-05-10T15:14:13.186627
Delhaize,Zoute kruidenierswaren,Delhaize Pijnboompitten,Delhaize,9.59,,"47,95 €/kg",,https://www.delhaize.be/nl/shop/Verse-groenten-en-fruit/Noten-en-gedroogd-fruit/Ingredienten-van-gedroogd-fruit/Zaden-en-pijnboompitten/Pijnboompitten/p/S2021010800489140000,2026-05-10T15:14:13.736568
Delhaize,Zoute kruidenierswaren,Bosto Snelkookrijst | 8 min,Bosto,3.85,2+1 gratis,"3,85 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Pasta-rijst-en-andere-zetmeelproducten/Rijst/Langkorrelige-rijst/Snelkookrijst-8-min/p/S1999091300102280000,2026-05-10T15:14:13.787776
Delhaize,Zoute kruidenierswaren,LU Crackers | Toastjes | Kaas Smaak,LU,1.49,,"14,90 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Chips-en-aperitief-snacks/Aperitiefkoekjes-en-toasts/Crackers-en-creppies/Crackers-Toastjes-Kaas-Smaak/p/S2011051000031510000,2026-05-10T15:14:14.335680
Delhaize,Zoute kruidenierswaren,Tabasco Tabasco | Sriracha | Thaise,Tabasco,4.65,,"15,50 €/kg",,https://www.delhaize.be/nl/shop/Zoute-kruidenierswaren/Kookhulpmiddelen/Smaakversterkers/Tabasco-Sriracha-Thaise/p/S2021062900562340000,2026-05-10T15:14:14.885483
Delhaize,Diepvries,Delhaize Mini-eclairs,Delhaize,3.65,,"0,30 €/st",,https://www.delhaize.be/nl/shop/Diepvries/Roomijs-en-Desserts/Diepvries-patisserie/Mini-eclairs/p/S2018061100068960000,2026-05-10T15:14:28.996639
Delhaize,Diepvries,Delhaize Roomsoesjes,Delhaize,1.76,,"0,09 €/st",,https://www.delhaize.be/nl/shop/Diepvries/Roomijs-en-Desserts/Diepvries-patisserie/Roomsoesjes/p/S2018061100068790000,2026-05-10T15:14:29.556817
Delhaize,Diepvries,Gigi Pompoen | Banaan | Kaneel,Gigi,4.95,,"10,42 €/l",,https://www.delhaize.be/nl/shop/Diepvries/Roomijs-en-Desserts/Roomijs/Potten/Pompoen-Banaan-Kaneel/p/S2025013100322130000,2026-05-10T15:14:30.115160
Delhaize,Diepvries,Iglo Fish & Fun | Gepaneerde vis,Iglo,5.25,,"14,91 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Vlees-en-vis/Vis/Fish-and-Fun-Gepaneerde-vis/p/S2023053100704600000,2026-05-10T15:14:30.669153
Delhaize,Diepvries,Iglo Flapjes | Ham | Kaas,Iglo,5.09,,"19,96 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Bereide-schotels-en-apero/Voorgerechten/Crepes/Flapjes-Ham-Kaas/p/S2016090703668330000,2026-05-10T15:14:31.252337
Delhaize,Diepvries,Belviva Frieten | Belgische | Oven,Belviva,4.19,,"6,98 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Frieten-en-aardappelproducten/Diepvriesfrieten/Frieten-Belgische-Oven/p/S2018011900018270000,2026-05-10T15:14:31.802943
Delhaize,Diepvries,Belviva Frieten | Oven | M size,Belviva,4.19,,"6,98 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Frieten-en-aardappelproducten/Diepvriesfrieten/Frieten-Oven-M-size/p/S2020010900341070000,2026-05-10T15:14:32.356101
Delhaize,Diepvries,Belviva Allumettes Frieten | Oven & Airfryer,Belviva,5.09,,"8,48 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Frieten-en-aardappelproducten/Diepvriesfrieten/Allumettes-Frieten-Oven-and-Airfryer/p/S2023032400675000000,2026-05-10T15:14:32.909675
Delhaize,Diepvries,Delhaize Gepelde garnalen 21/25,Delhaize,14.59,,"32,42 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Vlees-en-vis/Zeevruchten/Gepelde-garnalen-21-25/p/S2012042300295450000,2026-05-10T15:14:33.461667
Delhaize,Diepvries,Iglo Fish Sticks Omega 3 | 10 stuks,Iglo,4.95,,"16,50 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Vlees-en-vis/Vis/Fish-Sticks-Omega-3-10-stuks/p/S2009012700286730000,2026-05-10T15:14:34.015030
Delhaize,Diepvries,Delhaize Erwten | Bio,Delhaize,1.29,,"2,87 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Diepvries-groenten-soepen-en-kruiden/Diepvries-natuurlijke-groenten/Diepvries-wortelen-en-erwten/Erwten-Bio/p/S1997082100271550000,2026-05-10T15:14:34.568945
Delhaize,Diepvries,Delhaize Kipnuggets,Delhaize,2.29,,"9,16 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Bereide-schotels-en-apero/Voorgerechten/Vlees-en-gevogelte/Kipnuggets/p/S2013052300273780000,2026-05-10T15:14:35.118970
Delhaize,Diepvries,Delhaize Gratin Dauphinois,Delhaize,2.99,,"6,23 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Frieten-en-aardappelproducten/Diepvries-gratins/Gratin-Dauphinois/p/S2017050204147930000,2026-05-10T15:14:35.672051
Delhaize,Diepvries,Delhaize Extra fijne Boontjes,Delhaize,0.99,,"1,65 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Diepvries-groenten-soepen-en-kruiden/Diepvries-natuurlijke-groenten/Diepvries-bonen/Extra-fijne-Boontjes/p/S1992111700270810000,2026-05-10T15:14:36.224700
Delhaize,Diepvries,Delhaize Broccoli,Delhaize,1.09,,"1,82 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Diepvries-groenten-soepen-en-kruiden/Diepvries-natuurlijke-groenten/Diepvries-kolen/Broccoli/p/S1982012100271240000,2026-05-10T15:14:36.776701
Delhaize,Diepvries,Delhaize Gehakte spinazie met room,Delhaize,1.15,,"2,56 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Diepvries-groenten-soepen-en-kruiden/Kant-en-klaar-maaltijden/Gehakte-spinazie-met-room/p/S2005080800273180000,2026-05-10T15:14:37.328340
Delhaize,Diepvries,Delhaize Garnalen | L 16/20 | Asc,Delhaize,15.49,,"34,42 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Vlees-en-vis/Zeevruchten/Garnalen-L-16-20-Asc/p/S2020122100478720000,2026-05-10T15:14:37.905890
Delhaize,Diepvries,Iglo Fish Sticks | 28 stuks,Iglo,6.09,,"7,25 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Vlees-en-vis/Vis/Fish-Sticks-28-stuks/p/S2019111200322460000,2026-05-10T15:14:38.458563
Delhaize,Diepvries,Delhaize Ovenfrieten,Delhaize,1.39,,"1,85 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Frieten-en-aardappelproducten/Diepvriesfrieten/Ovenfrieten/p/S2020071400446830000,2026-05-10T15:14:39.010569
Delhaize,Diepvries,Delhaize Gesneden ajuinen,Delhaize,1.49,,"2,48 €/kg",,https://www.delhaize.be/nl/shop/Diepvries/Diepvries-groenten-soepen-en-kruiden/Diepvries-natuurlijke-groenten/Andere-diepvriesproducten/Gesneden-ajuinen/p/S1999050700271170000,2026-05-10T15:14:39.565098
